timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/11 03:20:42.342, 7, 76.77 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 0, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 1, 78.22 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 2, 75.45 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 3, 75.95 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 4, 78.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 5, 78.16 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 6, 75.88 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:43.342, 7, 76.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 0, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 1, 78.28 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 2, 75.51 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 3, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 4, 78.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 5, 78.19 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 6, 75.94 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:44.342, 7, 76.80 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 0, 76.87 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 1, 78.21 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 2, 75.40 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 3, 75.97 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 4, 78.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 5, 78.34 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 6, 75.94 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:45.343, 7, 76.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 0, 76.99 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 1, 78.23 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 2, 75.45 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 3, 76.00 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 4, 78.14 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 5, 78.38 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 6, 75.92 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:46.343, 7, 76.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 0, 76.91 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 1, 78.22 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 2, 75.48 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 3, 75.98 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 4, 78.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 5, 78.38 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 6, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:47.343, 7, 76.76 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 0, 76.94 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 1, 78.23 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 2, 75.42 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 3, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 4, 78.03 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 5, 78.39 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 6, 75.89 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:48.343, 7, 76.81 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 0, 77.09 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 1, 78.25 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 2, 75.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 3, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 4, 78.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 5, 78.42 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 6, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:49.344, 7, 76.82 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 0, 76.95 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 1, 78.33 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 2, 75.55 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 3, 76.04 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 4, 78.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 5, 78.45 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 6, 75.94 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:50.344, 7, 76.82 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 0, 76.99 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 1, 78.26 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 2, 75.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 3, 76.05 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 4, 78.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 5, 78.45 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 6, 75.96 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:51.344, 7, 76.71 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 0, 76.96 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 1, 78.21 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 2, 75.49 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 3, 75.99 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 4, 78.13 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 5, 78.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 6, 76.03 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:52.345, 7, 76.76 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 0, 76.91 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 1, 78.26 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 2, 75.56 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 3, 75.97 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 4, 78.04 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 5, 78.41 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 6, 75.86 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:53.345, 7, 79.23 W, 29, 795 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 0, 77.08 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 1, 78.24 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 2, 75.45 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 3, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 4, 78.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 5, 78.37 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 6, 75.90 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:54.345, 7, 79.94 W, 29, 795 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.345, 0, 76.90 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.346, 1, 78.25 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.346, 2, 75.51 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.346, 3, 75.97 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.346, 4, 78.04 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.346, 5, 78.43 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.346, 6, 75.90 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:55.346, 7, 77.19 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 0, 76.94 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 1, 78.22 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 2, 75.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 3, 75.95 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 4, 78.05 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 5, 78.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 6, 75.94 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:56.346, 7, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 0, 77.01 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 1, 78.22 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 2, 75.48 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 3, 75.99 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 4, 78.06 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 5, 78.39 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 6, 75.99 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:57.346, 7, 76.79 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 0, 76.88 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 1, 78.24 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 2, 75.49 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 3, 75.98 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 4, 78.06 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 5, 78.40 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 6, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:58.346, 7, 76.77 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.346, 0, 77.02 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.347, 1, 78.23 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.347, 2, 75.43 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.347, 3, 75.95 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.347, 4, 78.15 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.347, 5, 78.37 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.347, 6, 75.90 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:20:59.347, 7, 76.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 0, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 1, 78.25 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 2, 75.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 3, 75.92 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 4, 78.15 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 5, 78.41 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 6, 75.88 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:00.347, 7, 76.84 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 0, 76.92 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 1, 78.25 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 2, 75.51 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 3, 75.98 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 4, 78.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 5, 78.41 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 6, 75.90 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:01.347, 7, 76.82 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 0, 77.04 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 1, 78.23 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 2, 75.44 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 3, 76.02 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 4, 78.05 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 5, 78.44 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 6, 76.02 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:02.347, 7, 76.76 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.347, 0, 76.89 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.348, 1, 78.22 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.348, 2, 75.51 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.348, 3, 75.96 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.348, 4, 78.12 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.348, 5, 78.44 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.348, 6, 75.96 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:03.348, 7, 76.76 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 0, 76.89 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 1, 78.23 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 2, 75.45 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 3, 76.01 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 4, 78.21 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 5, 78.38 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 6, 75.92 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:04.348, 7, 76.81 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 0, 77.04 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 1, 78.23 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 2, 75.53 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 3, 75.95 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 4, 78.12 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 5, 78.40 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 6, 75.88 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:05.348, 7, 76.81 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 0, 76.88 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 1, 78.25 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 2, 75.42 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 3, 75.96 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 4, 78.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 5, 78.42 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 6, 75.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:06.348, 7, 76.80 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.348, 0, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.349, 1, 78.24 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.349, 2, 75.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.349, 3, 75.96 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.349, 4, 78.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.349, 5, 78.46 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.349, 6, 75.92 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:07.349, 7, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 0, 77.04 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 1, 78.25 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 2, 75.51 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 3, 76.01 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 4, 78.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 5, 78.48 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 6, 75.98 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:08.349, 7, 76.83 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:09.349, 0, 76.85 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:09.349, 1, 78.21 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:09.349, 2, 75.44 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:09.349, 3, 76.01 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/11 03:21:09.349, 4, 78.07 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
