timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/10 21:34:29.433, 5, 76.89 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:29.433, 6, 76.41 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:29.433, 7, 76.38 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 0, 76.65 W, 33, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 1, 76.02 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 2, 77.15 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 3, 74.78 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 4, 76.72 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 5, 76.88 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 6, 76.40 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:30.433, 7, 76.35 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 0, 76.66 W, 33, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 1, 75.92 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 2, 77.13 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 3, 74.79 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 4, 76.71 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 5, 76.92 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 6, 76.40 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:31.433, 7, 76.32 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 0, 76.61 W, 33, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 1, 76.02 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 2, 77.17 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 3, 74.85 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 4, 76.72 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 5, 76.88 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 6, 76.40 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:32.433, 7, 76.31 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.433, 0, 76.57 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.434, 1, 75.99 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.434, 2, 77.18 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.434, 3, 74.82 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.434, 4, 76.65 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.434, 5, 76.96 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.434, 6, 76.40 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:33.434, 7, 76.29 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 0, 76.53 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 1, 75.96 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 2, 77.13 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 3, 74.78 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 4, 76.66 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 5, 76.83 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 6, 76.38 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:34.434, 7, 76.33 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 0, 76.54 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 1, 76.00 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 2, 77.11 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 3, 74.81 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 4, 76.68 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 5, 76.86 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 6, 76.33 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:35.434, 7, 76.31 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.434, 0, 76.53 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.434, 1, 75.88 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.434, 2, 77.04 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.434, 3, 74.74 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.434, 4, 76.64 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.435, 5, 76.88 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.435, 6, 76.35 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:36.435, 7, 76.29 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 0, 76.54 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 1, 75.94 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 2, 77.08 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 3, 74.77 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 4, 76.62 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 5, 76.82 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 6, 76.32 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:37.435, 7, 76.30 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 0, 76.53 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 1, 75.97 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 2, 77.01 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 3, 74.76 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 4, 77.03 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 5, 76.91 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 6, 76.31 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:38.435, 7, 76.27 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 0, 76.49 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 1, 75.92 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 2, 76.98 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 3, 74.80 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 4, 77.06 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 5, 76.88 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 6, 76.31 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:39.435, 7, 76.27 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.435, 0, 76.52 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.435, 1, 76.00 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.436, 2, 77.05 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.436, 3, 74.79 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.436, 4, 77.10 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.436, 5, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.436, 6, 76.34 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:40.436, 7, 76.26 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 0, 76.45 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 1, 75.85 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 2, 77.05 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 3, 74.70 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 4, 77.13 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 5, 76.84 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 6, 76.29 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:41.436, 7, 76.30 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 0, 76.47 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 1, 75.88 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 2, 76.99 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 3, 74.74 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 4, 77.13 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 5, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 6, 76.22 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:42.436, 7, 76.29 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 0, 76.49 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 1, 75.95 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 2, 77.00 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 3, 74.68 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 4, 77.06 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 5, 76.83 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 6, 76.26 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:43.436, 7, 76.26 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.436, 0, 76.50 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.437, 1, 75.89 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.437, 2, 77.02 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.437, 3, 74.80 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.437, 4, 77.03 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.437, 5, 76.86 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.437, 6, 76.26 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:44.437, 7, 76.24 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 0, 76.44 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 1, 75.95 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 2, 76.98 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 3, 74.79 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 4, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 5, 76.86 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 6, 76.28 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:45.437, 7, 76.25 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 0, 76.41 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 1, 75.88 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 2, 76.94 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 3, 74.74 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 4, 77.06 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 5, 76.81 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 6, 76.27 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:46.437, 7, 76.22 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.437, 0, 76.40 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.438, 1, 75.91 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.438, 2, 76.90 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.438, 3, 74.71 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.438, 4, 77.05 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.438, 5, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.438, 6, 76.21 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:47.438, 7, 76.23 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 0, 76.41 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 1, 75.90 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 2, 76.96 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 3, 74.68 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 4, 77.03 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 5, 76.83 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 6, 76.22 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:48.438, 7, 76.25 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 0, 76.44 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 1, 75.86 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 2, 76.97 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 3, 74.70 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 4, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 5, 76.84 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 6, 76.20 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:49.438, 7, 76.25 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 0, 76.43 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 1, 75.94 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 2, 76.99 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 3, 74.75 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 4, 77.02 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 5, 76.84 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 6, 76.24 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:50.440, 7, 76.24 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:51.440, 0, 76.39 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:51.440, 1, 75.85 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:51.440, 2, 77.00 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:51.440, 3, 74.75 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:34:51.440, 4, 77.03 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
