timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/10 20:34:29.244, 6, 75.68 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:29.244, 7, 76.03 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 0, 76.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 1, 75.80 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 2, 76.87 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 4, 76.51 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 6, 75.73 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:30.244, 7, 76.05 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 0, 76.07 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 1, 75.75 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 2, 76.62 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 4, 76.48 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 5, 76.58 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 6, 75.72 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:31.244, 7, 76.05 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.244, 0, 76.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.244, 1, 75.72 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.244, 2, 76.86 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.244, 3, 74.99 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.244, 4, 76.50 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.244, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.244, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:32.245, 7, 76.09 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 0, 76.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 1, 75.75 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 2, 76.84 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 3, 74.94 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 4, 76.51 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 5, 76.53 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:33.245, 7, 76.11 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 0, 76.13 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 1, 75.83 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 2, 76.61 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 4, 76.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 5, 76.57 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 6, 75.73 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:34.245, 7, 76.08 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 0, 76.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 1, 75.77 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 2, 76.90 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 3, 74.98 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 4, 76.44 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 5, 76.54 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 6, 75.71 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:35.245, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 0, 76.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 1, 75.83 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 2, 76.84 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 3, 74.98 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 4, 76.53 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 6, 75.73 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:36.246, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 0, 76.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 1, 75.72 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 2, 76.67 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 3, 74.92 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 4, 76.46 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 5, 76.59 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 6, 75.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:37.246, 7, 76.11 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 0, 76.06 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 1, 75.82 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 2, 76.89 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 4, 76.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 5, 76.53 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 6, 75.73 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:38.246, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 0, 76.14 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 1, 75.75 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 2, 76.74 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 3, 74.93 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 4, 76.57 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 6, 75.67 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:39.246, 7, 76.06 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 0, 76.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 1, 75.82 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 2, 76.73 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 4, 76.48 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 5, 76.54 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 6, 75.71 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:40.247, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 0, 76.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 1, 75.74 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 2, 76.85 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 4, 76.49 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 5, 76.57 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 6, 75.70 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:41.247, 7, 76.05 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 0, 76.06 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 1, 75.85 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 2, 76.70 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 3, 75.00 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 4, 76.53 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 5, 76.59 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:42.247, 7, 76.02 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.247, 0, 76.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.247, 1, 75.71 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.248, 2, 76.82 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.248, 3, 74.94 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.248, 4, 76.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.248, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.248, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:43.248, 7, 76.08 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 0, 76.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 1, 75.81 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 2, 76.89 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 3, 74.94 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 4, 76.46 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 5, 76.59 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 6, 75.72 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:44.248, 7, 76.10 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 0, 76.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 1, 75.74 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 2, 76.65 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 4, 76.53 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 6, 75.71 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:45.248, 7, 76.13 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 0, 76.13 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 1, 75.83 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 2, 76.83 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 4, 76.48 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 6, 75.70 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:46.248, 7, 76.09 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 0, 76.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 1, 75.75 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 2, 76.87 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 4, 76.52 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 5, 76.58 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 6, 75.69 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:47.249, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 0, 76.04 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 1, 75.82 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 2, 76.64 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 3, 74.98 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 4, 76.46 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 6, 75.73 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:48.249, 7, 76.08 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 0, 76.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 1, 75.72 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 2, 76.93 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 4, 76.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 5, 76.63 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:49.249, 7, 76.08 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.249, 0, 76.07 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.249, 1, 75.77 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.250, 2, 76.84 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.250, 3, 74.97 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.250, 4, 76.54 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.250, 5, 76.54 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.250, 6, 75.71 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:50.250, 7, 76.14 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 0, 76.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 1, 75.79 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 2, 76.60 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 3, 74.92 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 4, 76.54 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 5, 76.52 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 6, 75.69 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:51.250, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 0, 76.09 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 1, 75.78 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 2, 76.86 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 3, 74.94 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 4, 76.47 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 6, 75.70 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:52.250, 7, 76.04 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 0, 76.07 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 1, 75.84 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 2, 76.82 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 3, 74.98 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 4, 76.53 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 6, 75.72 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:53.250, 7, 76.08 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.250, 0, 76.08 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.251, 1, 75.82 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.251, 2, 76.64 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.251, 3, 74.97 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.251, 4, 76.49 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.251, 5, 76.59 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.251, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:54.251, 7, 76.05 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 0, 76.04 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 1, 75.77 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 2, 76.95 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 3, 74.97 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 4, 76.44 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 5, 76.61 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 6, 75.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:55.251, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 0, 76.12 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 1, 75.78 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 2, 76.75 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 4, 76.55 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 5, 76.58 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 6, 75.72 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:56.251, 7, 76.09 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.251, 0, 76.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.251, 1, 75.74 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.251, 2, 76.67 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.251, 3, 74.97 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.251, 4, 76.49 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.251, 5, 76.58 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.251, 6, 75.69 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:57.252, 7, 76.11 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:58.252, 0, 76.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:58.252, 1, 75.81 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:58.252, 2, 76.87 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:58.252, 3, 74.93 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:34:58.252, 4, 76.53 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
