timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/10 20:43:01.778, 7, 76.11 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 0, 77.91 W, 40, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 1, 76.51 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 2, 76.95 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 3, 74.97 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 4, 76.41 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 5, 76.53 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 6, 75.77 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:02.778, 7, 76.14 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 0, 77.74 W, 40, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 1, 76.43 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 2, 76.85 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 4, 76.48 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 6, 75.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:03.778, 7, 76.08 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 0, 77.63 W, 39, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 1, 76.44 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 2, 76.70 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 3, 74.99 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 4, 76.39 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 5, 76.52 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:04.778, 7, 76.06 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 0, 77.55 W, 39, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 1, 76.39 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 2, 76.97 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 4, 76.39 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 5, 76.50 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 6, 75.76 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:05.779, 7, 76.06 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 0, 77.83 W, 39, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 1, 76.43 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 2, 76.95 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 3, 74.97 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 4, 76.50 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 5, 76.50 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:06.779, 7, 76.10 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.779, 0, 77.93 W, 39, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.779, 1, 76.36 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.781, 2, 76.81 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.781, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.781, 4, 76.40 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.781, 5, 76.54 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.781, 6, 75.82 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:07.781, 7, 76.09 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.781, 0, 77.92 W, 38, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.781, 1, 76.33 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.781, 2, 76.85 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.781, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.781, 4, 76.39 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.781, 5, 76.57 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.782, 6, 75.73 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:08.782, 7, 76.12 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 0, 77.79 W, 38, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 1, 76.20 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 2, 76.90 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 3, 74.89 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 4, 76.47 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:09.782, 7, 76.10 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 0, 77.65 W, 38, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 1, 76.22 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 2, 76.88 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 4, 76.38 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:10.782, 7, 76.13 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 0, 77.56 W, 38, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 1, 76.20 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 2, 76.71 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 3, 74.92 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 4, 76.45 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 5, 76.51 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 6, 75.77 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:11.782, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.782, 0, 77.59 W, 38, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.782, 1, 76.17 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.782, 2, 76.93 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.783, 3, 75.03 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.783, 4, 76.51 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.783, 5, 76.50 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.783, 6, 75.77 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:12.783, 7, 76.10 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 0, 77.51 W, 37, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 1, 76.18 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 2, 76.99 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 3, 74.91 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 4, 76.41 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 5, 76.48 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:13.783, 7, 76.11 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 0, 77.48 W, 37, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 1, 76.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 2, 76.87 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 3, 74.98 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 4, 76.42 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 5, 76.59 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:14.783, 7, 76.15 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 0, 77.43 W, 37, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 1, 76.04 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 2, 76.69 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 3, 74.97 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 4, 76.47 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 5, 76.57 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:15.783, 7, 76.14 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.783, 0, 77.29 W, 37, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.783, 1, 76.06 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.784, 2, 76.92 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.784, 3, 74.93 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.784, 4, 76.39 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.784, 5, 76.49 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.784, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:16.784, 7, 76.10 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 0, 77.21 W, 37, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 1, 76.03 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 2, 76.91 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 3, 74.98 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 4, 76.45 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 5, 76.53 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 6, 75.76 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:17.784, 7, 76.09 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 0, 77.18 W, 37, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 1, 76.04 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 2, 76.81 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 3, 75.00 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 4, 76.51 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 6, 75.77 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:18.784, 7, 76.07 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 0, 77.19 W, 36, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 1, 76.01 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 2, 76.89 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 4, 76.37 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 6, 75.79 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:19.784, 7, 76.13 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 0, 77.12 W, 36, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 1, 75.97 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 2, 76.96 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 3, 74.94 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 4, 76.44 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 5, 76.57 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:20.785, 7, 76.12 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 0, 77.08 W, 36, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 1, 75.96 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 2, 76.90 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 4, 76.49 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 5, 76.54 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:21.785, 7, 76.11 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 0, 76.99 W, 36, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 1, 76.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 2, 76.70 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 4, 76.39 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 6, 75.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:22.785, 7, 76.11 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 0, 76.90 W, 36, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 1, 76.23 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 2, 76.87 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 3, 75.00 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 4, 76.45 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 5, 76.56 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 6, 75.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:23.785, 7, 76.08 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.785, 0, 76.90 W, 36, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.786, 1, 76.19 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.786, 2, 76.94 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.786, 3, 74.95 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.786, 4, 76.54 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.786, 5, 76.46 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.786, 6, 75.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:24.786, 7, 76.09 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 0, 76.89 W, 36, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 1, 76.16 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 2, 76.92 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 3, 74.96 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 4, 76.38 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 5, 76.55 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 6, 75.79 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:25.786, 7, 76.10 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:26.786, 0, 76.86 W, 35, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:26.786, 1, 76.13 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:26.786, 2, 76.74 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:26.786, 3, 74.94 W, 27, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 20:43:26.786, 4, 76.41 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
