timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/06/10 21:49:28.901, 5, 76.87 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:28.901, 6, 76.33 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:28.901, 7, 76.41 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 0, 76.17 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 1, 75.89 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 2, 76.61 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 3, 74.74 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 4, 77.17 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 5, 76.83 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 6, 76.26 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:29.902, 7, 76.41 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 0, 76.16 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 1, 75.91 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 2, 76.66 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 3, 74.75 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 4, 77.14 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 5, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 6, 76.29 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:30.902, 7, 76.42 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 0, 76.15 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 1, 75.91 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 2, 76.67 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 3, 74.73 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 4, 77.06 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 5, 76.86 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 6, 76.28 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:31.902, 7, 76.39 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.902, 0, 76.16 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.902, 1, 75.82 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.902, 2, 76.66 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.902, 3, 74.71 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.903, 4, 77.08 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.903, 5, 76.86 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.903, 6, 76.28 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:32.903, 7, 76.40 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 0, 76.11 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 1, 75.92 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 2, 76.68 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 3, 74.69 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 4, 77.02 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 5, 76.83 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 6, 76.29 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:33.903, 7, 76.39 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 0, 76.07 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 1, 75.87 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 2, 76.72 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 3, 74.73 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 4, 77.09 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 5, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 6, 76.25 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:34.903, 7, 76.36 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 0, 76.08 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 1, 75.97 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 2, 76.71 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 3, 74.72 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 4, 77.08 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 5, 76.84 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 6, 76.23 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:35.903, 7, 76.33 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.903, 0, 76.10 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.904, 1, 75.88 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.904, 2, 76.66 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.904, 3, 74.72 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.904, 4, 77.02 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.904, 5, 76.76 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.904, 6, 76.20 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:36.904, 7, 76.39 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 0, 76.07 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 1, 75.81 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 2, 76.65 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 3, 74.70 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 4, 77.03 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 5, 76.82 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 6, 76.21 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:37.904, 7, 76.41 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 0, 76.11 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 1, 75.91 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 2, 76.58 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 3, 74.68 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 4, 77.01 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 5, 76.79 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 6, 76.18 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:38.904, 7, 76.40 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.904, 0, 76.04 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.904, 1, 75.84 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.904, 2, 76.54 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.904, 3, 74.67 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.904, 4, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.904, 5, 76.81 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.904, 6, 76.22 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:39.905, 7, 76.33 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 0, 76.01 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 1, 75.89 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 2, 76.63 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 3, 74.67 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 4, 77.03 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 5, 76.85 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 6, 76.19 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:40.905, 7, 76.33 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 0, 76.03 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 1, 75.87 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 2, 76.63 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 3, 74.69 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 4, 76.98 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 5, 76.80 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 6, 76.19 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:41.905, 7, 76.34 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 0, 76.01 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 1, 75.89 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 2, 76.66 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 3, 74.70 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 4, 76.96 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 5, 76.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 6, 76.15 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:42.905, 7, 76.38 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 0, 76.05 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 1, 75.78 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 2, 76.65 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 3, 74.70 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 4, 76.97 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 5, 76.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 6, 76.11 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:43.905, 7, 76.36 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.905, 0, 76.02 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.906, 1, 75.78 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.906, 2, 76.52 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.906, 3, 74.68 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.906, 4, 77.00 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.906, 5, 76.82 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.906, 6, 76.19 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:44.906, 7, 76.32 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 0, 75.99 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 1, 75.87 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 2, 76.45 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 3, 74.67 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 4, 76.96 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 5, 76.80 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 6, 76.17 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:45.906, 7, 76.34 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 0, 75.99 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 1, 75.80 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 2, 76.57 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 3, 74.67 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 4, 76.99 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 5, 76.74 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 6, 76.15 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:46.906, 7, 76.26 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 0, 75.92 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 1, 75.89 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 2, 76.58 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 3, 74.68 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 4, 76.93 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 5, 76.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 6, 76.11 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:47.906, 7, 76.29 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 0, 75.98 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 1, 75.79 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 2, 76.59 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 3, 74.70 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 4, 76.94 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 5, 76.75 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 6, 76.07 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:48.907, 7, 76.28 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 0, 75.97 W, 32, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 1, 75.83 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 2, 76.62 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 3, 74.67 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 4, 76.95 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 5, 76.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 6, 76.07 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:49.907, 7, 76.32 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 0, 75.95 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 1, 75.83 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 2, 76.52 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 3, 74.65 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 4, 76.92 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 5, 76.72 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 6, 76.12 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:50.907, 7, 76.35 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.907, 0, 75.95 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.907, 1, 75.80 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.907, 2, 76.44 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.907, 3, 74.66 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.907, 4, 76.89 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.908, 5, 76.78 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.908, 6, 76.10 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:51.908, 7, 76.32 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 0, 75.92 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 1, 75.85 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 2, 76.57 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 3, 74.63 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 4, 76.92 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 5, 76.83 W, 29, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 6, 76.12 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:52.908, 7, 76.29 W, 30, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:53.908, 0, 75.93 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:53.908, 1, 75.82 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:53.908, 2, 76.57 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:53.908, 3, 74.61 W, 28, 345 MHz, 3201 MHz, 0 %, 0 %
2026/06/10 21:49:53.908, 4, 76.92 W, 31, 345 MHz, 3201 MHz, 0 %, 0 %
